year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2012,H,Accommodation,a_0,Totalexpenditure,721,DOLLARS(millions)
2012,H,Accommodation,a_0,Operatingprofitbeforetax,45,DOLLARS(millions)
2012,H,Accommodation,a_0,Totalassets,2442,DOLLARS(millions)
2012,H,Accommodation,a_0,Fixedtangibleassets,1667,DOLLARS(millions)
2012,H,Accommodation,b_1-5,Activityunit,7506,COUNT
2012,H,Accommodation,b_1-5,Rollingmeanemployees,17694,COUNT
2012,H,Accommodation,b_1-5,Salariesandwagespaid,371,DOLLARS(millions)
2012,H,Accommodation,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,1797,DOLLARS(millions)
2012,H,Accommodation,b_1-5,Totalincome,1810,DOLLARS(millions)
2012,H,Accommodation,b_1-5,Totalexpenditure,1779,DOLLARS(millions)
2012,H,Accommodation,b_1-5,Operatingprofitbeforetax,34,DOLLARS(millions)
2012,H,Accommodation,b_1-5,Totalassets,1876,DOLLARS(millions)
2012,H,Accommodation,b_1-5,Fixedtangibleassets,1128,DOLLARS(millions)
2012,H,Accommodation,c_6-9,Activityunit,2229,COUNT
2012,H,Accommodation,c_6-9,Rollingmeanemployees,16104,COUNT
2012,H,Accommodation,c_6-9,Salariesandwagespaid,325,DOLLARS(millions)
2012,H,Accommodation,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,1130,DOLLARS(millions)
2012,H,Accommodation,c_6-9,Totalincome,1135,DOLLARS(millions)
2012,H,Accommodation,c_6-9,Totalexpenditure,1124,DOLLARS(millions)
2012,H,Accommodation,c_6-9,Operatingprofitbeforetax,16,DOLLARS(millions)
2012,H,Accommodation,c_6-9,Totalassets,837,DOLLARS(millions)
2012,H,Accommodation,c_6-9,Fixedtangibleassets,461,DOLLARS(millions)
2012,H,Accommodation,d_10-19,Activityunit,2061,COUNT
2012,H,Accommodation,d_10-19,Rollingmeanemployees,27258,COUNT
2012,H,Accommodation,d_10-19,Salariesandwagespaid,568,DOLLARS(millions)
2012,H,Accommodation,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,1828,DOLLARS(millions)
2012,H,Accommodation,d_10-19,Totalincome,1854,DOLLARS(millions)
2012,H,Accommodation,d_10-19,Totalexpenditure,1806,DOLLARS(millions)
2012,H,Accommodation,d_10-19,Operatingprofitbeforetax,32,DOLLARS(millions)
2012,H,Accommodation,d_10-19,Totalassets,1438,DOLLARS(millions)
2012,H,Accommodation,d_10-19,Fixedtangibleassets,893,DOLLARS(millions)
2012,H,Accommodation,e_20-49,Activityunit,897,COUNT
2012,H,Accommodation,e_20-49,Rollingmeanemployees,25023,COUNT
2012,H,Accommodation,e_20-49,Salariesandwagespaid,545,DOLLARS(millions)
2012,H,Accommodation,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,1713,DOLLARS(millions)
2012,H,Accommodation,e_20-49,Totalincome,1732,DOLLARS(millions)
2012,H,Accommodation,e_20-49,Totalexpenditure,1664,DOLLARS(millions)
2012,H,Accommodation,e_20-49,Operatingprofitbeforetax,66,DOLLARS(millions)
2012,H,Accommodation,e_20-49,Totalassets,1237,DOLLARS(millions)
2012,H,Accommodation,e_20-49,Fixedtangibleassets,797,DOLLARS(millions)
2012,H,Accommodation,f_50-99,Activityunit,144,COUNT
2012,H,Accommodation,f_50-99,Rollingmeanemployees,9795,COUNT
2012,H,Accommodation,f_50-99,Salariesandwagespaid,228,DOLLARS(millions)
2012,H,Accommodation,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,769,DOLLARS(millions)
2012,H,Accommodation,f_50-99,Totalincome,790,DOLLARS(millions)
2012,H,Accommodation,f_50-99,Totalexpenditure,732,DOLLARS(millions)
2012,H,Accommodation,f_50-99,Operatingprofitbeforetax,65,DOLLARS(millions)
2012,H,Accommodation,f_50-99,Totalassets,1086,DOLLARS(millions)
2012,H,Accommodation,f_50-99,Fixedtangibleassets,708,DOLLARS(millions)
2012,H,Accommodation,g_100-199,Activityunit,66,COUNT
2012,H,Accommodation,g_100-199,Rollingmeanemployees,8937,COUNT
2012,H,Accommodation,g_100-199,Salariesandwagespaid,230,DOLLARS(millions)
2012,H,Accommodation,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,769,DOLLARS(millions)
2012,H,Accommodation,g_100-199,Totalincome,785,DOLLARS(millions)
2012,H,Accommodation,g_100-199,Totalexpenditure,713,DOLLARS(millions)
2012,H,Accommodation,g_100-199,Operatingprofitbeforetax,75,DOLLARS(millions)
2012,H,Accommodation,g_100-199,Totalassets,1098,DOLLARS(millions)
2012,H,Accommodation,g_100-199,Fixedtangibleassets,790,DOLLARS(millions)
2012,H,Accommodation,h_200+,Activityunit,27,COUNT
2012,H,Accommodation,h_200+,Rollingmeanemployees,18072,COUNT
2012,H,Accommodation,h_200+,Salariesandwagespaid,404,DOLLARS(millions)
2012,H,Accommodation,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,1402,DOLLARS(millions)
2012,H,Accommodation,h_200+,Totalincome,1407,DOLLARS(millions)
2012,H,Accommodation,h_200+,Totalexpenditure,1291,DOLLARS(millions)
2012,H,Accommodation,h_200+,Operatingprofitbeforetax,128,DOLLARS(millions)
2012,H,Accommodation,h_200+,Totalassets,1170,DOLLARS(millions)
2012,H,Accommodation,h_200+,Fixedtangibleassets,773,DOLLARS(millions)
2012,H,Accommodation,i_Industry_Total,Activityunit,18051,COUNT
2012,H,Accommodation,i_Industry_Total,Rollingmeanemployees,122883,COUNT
2012,H,Accommodation,i_Industry_Total,Salariesandwagespaid,2783,DOLLARS(millions)
2012,H,Accommodation,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,10164,DOLLARS(millions)
2012,H,Accommodation,i_Industry_Total,Totalincome,10308,DOLLARS(millions)
2012,H,Accommodation,i_Industry_Total,Totalexpenditure,9830,DOLLARS(millions)
2012,H,Accommodation,i_Industry_Total,Operatingprofitbeforetax,462,DOLLARS(millions)
2012,H,Accommodation,i_Industry_Total,Totalassets,11183,DOLLARS(millions)
2012,H,Accommodation,i_Industry_Total,Fixedtangibleassets,7217,DOLLARS(millions)
2012,I,Transport,a_0,Activityunit,8916,COUNT
2012,I,Transport,a_0,Rollingmeanemployees,0,COUNT
2012,I,Transport,a_0,Salariesandwagespaid,121,DOLLARS(millions)
2012,I,Transport,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,1291,DOLLARS(millions)
2012,I,Transport,a_0,Totalincome,1309,DOLLARS(millions)
2012,I,Transport,a_0,Totalexpenditure,1019,DOLLARS(millions)
2012,I,Transport,a_0,Operatingprofitbeforetax,293,DOLLARS(millions)
2012,I,Transport,a_0,Totalassets,2072,DOLLARS(millions)
2012,I,Transport,a_0,Fixedtangibleassets,1048,DOLLARS(millions)
2012,I,Transport,b_1-5,Activityunit,3816,COUNT
2012,I,Transport,b_1-5,Rollingmeanemployees,7530,COUNT
2012,I,Transport,b_1-5,Salariesandwagespaid,347,DOLLARS(millions)
2012,I,Transport,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,1478,DOLLARS(millions)
2012,I,Transport,b_1-5,Totalincome,1502,DOLLARS(millions)
2012,I,Transport,b_1-5,Totalexpenditure,1396,DOLLARS(millions)
2012,I,Transport,b_1-5,Operatingprofitbeforetax,99,DOLLARS(millions)
2012,I,Transport,b_1-5,Totalassets,1318,DOLLARS(millions)
2012,I,Transport,b_1-5,Fixedtangibleassets,625,DOLLARS(millions)
2012,I,Transport,c_6-9,Activityunit,576,COUNT
2012,I,Transport,c_6-9,Rollingmeanemployees,4215,COUNT
2012,I,Transport,c_6-9,Salariesandwagespaid,205,DOLLARS(millions)
2012,I,Transport,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,679,DOLLARS(millions)
2012,I,Transport,c_6-9,Totalincome,695,DOLLARS(millions)
2012,I,Transport,c_6-9,Totalexpenditure,667,DOLLARS(millions)
2012,I,Transport,c_6-9,Operatingprofitbeforetax,32,DOLLARS(millions)
2012,I,Transport,c_6-9,Totalassets,859,DOLLARS(millions)
2012,I,Transport,c_6-9,Fixedtangibleassets,373,DOLLARS(millions)
2012,I,Transport,d_10-19,Activityunit,474,COUNT
2012,I,Transport,d_10-19,Rollingmeanemployees,6195,COUNT
2012,I,Transport,d_10-19,Salariesandwagespaid,325,DOLLARS(millions)
2012,I,Transport,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,1262,DOLLARS(millions)
2012,I,Transport,d_10-19,Totalincome,1289,DOLLARS(millions)
2012,I,Transport,d_10-19,Totalexpenditure,1199,DOLLARS(millions)
2012,I,Transport,d_10-19,Operatingprofitbeforetax,77,DOLLARS(millions)
2012,I,Transport,d_10-19,Totalassets,1114,DOLLARS(millions)
2012,I,Transport,d_10-19,Fixedtangibleassets,528,DOLLARS(millions)
2012,I,Transport,e_20-49,Activityunit,276,COUNT
2012,I,Transport,e_20-49,Rollingmeanemployees,8136,COUNT
2012,I,Transport,e_20-49,Salariesandwagespaid,435,DOLLARS(millions)
2012,I,Transport,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,1764,DOLLARS(millions)
2012,I,Transport,e_20-49,Totalincome,1785,DOLLARS(millions)
2012,I,Transport,e_20-49,Totalexpenditure,1667,DOLLARS(millions)
2012,I,Transport,e_20-49,Operatingprofitbeforetax,179,DOLLARS(millions)
2012,I,Transport,e_20-49,Totalassets,2110,DOLLARS(millions)
2012,I,Transport,e_20-49,Fixedtangibleassets,1276,DOLLARS(millions)
2012,I,Transport,f_50-99,Activityunit,105,COUNT
2012,I,Transport,f_50-99,Rollingmeanemployees,7407,COUNT
2012,I,Transport,f_50-99,Salariesandwagespaid,420,DOLLARS(millions)
2012,I,Transport,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,1622,DOLLARS(millions)
2012,I,Transport,f_50-99,Totalincome,1648,DOLLARS(millions)
2012,I,Transport,f_50-99,Totalexpenditure,1579,DOLLARS(millions)
2012,I,Transport,f_50-99,Operatingprofitbeforetax,109,DOLLARS(millions)
2012,I,Transport,f_50-99,Totalassets,2411,DOLLARS(millions)
2012,I,Transport,f_50-99,Fixedtangibleassets,1472,DOLLARS(millions)
2012,I,Transport,g_100-199,Activityunit,60,COUNT
2012,I,Transport,g_100-199,Rollingmeanemployees,8343,COUNT
2012,I,Transport,g_100-199,Salariesandwagespaid,452,DOLLARS(millions)
2012,I,Transport,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,1940,DOLLARS(millions)
2012,I,Transport,g_100-199,Totalincome,1969,DOLLARS(millions)
2012,I,Transport,g_100-199,Totalexpenditure,1731,DOLLARS(millions)
2012,I,Transport,g_100-199,Operatingprofitbeforetax,237,DOLLARS(millions)
2012,I,Transport,g_100-199,Totalassets,2848,DOLLARS(millions)
2012,I,Transport,g_100-199,Fixedtangibleassets,2034,DOLLARS(millions)
2012,I,Transport,h_200+,Activityunit,60,COUNT
2012,I,Transport,h_200+,Rollingmeanemployees,38397,COUNT
2012,I,Transport,h_200+,Salariesandwagespaid,2472,DOLLARS(millions)
2012,I,Transport,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,10039,DOLLARS(millions)
2012,I,Transport,h_200+,Totalincome,10449,DOLLARS(millions)
2012,I,Transport,h_200+,Totalexpenditure,11993,DOLLARS(millions)
2012,I,Transport,h_200+,Operatingprofitbeforetax,775,DOLLARS(millions)
2012,I,Transport,h_200+,Totalassets,19839,DOLLARS(millions)
2012,I,Transport,h_200+,Fixedtangibleassets,12830,DOLLARS(millions)
2012,I,Transport,i_Industry_Total,Activityunit,14280,COUNT
2012,I,Transport,i_Industry_Total,Rollingmeanemployees,80223,COUNT
2012,I,Transport,i_Industry_Total,Salariesandwagespaid,4777,DOLLARS(millions)
2012,I,Transport,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,20075,DOLLARS(millions)
2012,I,Transport,i_Industry_Total,Totalincome,20646,DOLLARS(millions)
2012,I,Transport,i_Industry_Total,Totalexpenditure,21250,DOLLARS(millions)
2012,I,Transport,i_Industry_Total,Operatingprofitbeforetax,1803,DOLLARS(millions)
2012,I,Transport,i_Industry_Total,Totalassets,32571,DOLLARS(millions)
2012,I,Transport,i_Industry_Total,Fixedtangibleassets,20184,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,a_0,Activityunit,3567,COUNT
2012,J,InformationMediaandTelecommunications,a_0,Rollingmeanemployees,0,COUNT
2012,J,InformationMediaandTelecommunications,a_0,Salariesandwagespaid,177,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,1916,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,a_0,Totalincome,2005,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,a_0,Totalexpenditure,1527,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,a_0,Operatingprofitbeforetax,495,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,a_0,Totalassets,C,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,a_0,Fixedtangibleassets,601,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,b_1-5,Activityunit,1080,COUNT
2012,J,InformationMediaandTelecommunications,b_1-5,Rollingmeanemployees,1956,COUNT
2012,J,InformationMediaandTelecommunications,b_1-5,Salariesandwagespaid,107,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,520,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,b_1-5,Totalincome,547,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,b_1-5,Totalexpenditure,498,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,b_1-5,Operatingprofitbeforetax,53,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,b_1-5,Totalassets,423,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,b_1-5,Fixedtangibleassets,124,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,c_6-9,Activityunit,150,COUNT
2012,J,InformationMediaandTelecommunications,c_6-9,Rollingmeanemployees,1074,COUNT
2012,J,InformationMediaandTelecommunications,c_6-9,Salariesandwagespaid,63,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,570,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,c_6-9,Totalincome,585,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,c_6-9,Totalexpenditure,539,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,c_6-9,Operatingprofitbeforetax,47,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,c_6-9,Totalassets,268,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,c_6-9,Fixedtangibleassets,39,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,d_10-19,Activityunit,96,COUNT
2012,J,InformationMediaandTelecommunications,d_10-19,Rollingmeanemployees,1326,COUNT
2012,J,InformationMediaandTelecommunications,d_10-19,Salariesandwagespaid,65,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,475,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,d_10-19,Totalincome,498,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,d_10-19,Totalexpenditure,464,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,d_10-19,Operatingprofitbeforetax,37,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,d_10-19,Totalassets,398,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,d_10-19,Fixedtangibleassets,58,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,e_20-49,Activityunit,42,COUNT
2012,J,InformationMediaandTelecommunications,e_20-49,Rollingmeanemployees,1356,COUNT
2012,J,InformationMediaandTelecommunications,e_20-49,Salariesandwagespaid,81,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,322,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,e_20-49,Totalincome,327,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,e_20-49,Totalexpenditure,324,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,e_20-49,Operatingprofitbeforetax,1,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,e_20-49,Totalassets,348,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,e_20-49,Fixedtangibleassets,182,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,f_50-99,Activityunit,30,COUNT
2012,J,InformationMediaandTelecommunications,f_50-99,Rollingmeanemployees,2109,COUNT
2012,J,InformationMediaandTelecommunications,f_50-99,Salariesandwagespaid,198,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,648,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,f_50-99,Totalincome,664,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,f_50-99,Totalexpenditure,649,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,f_50-99,Operatingprofitbeforetax,18,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,f_50-99,Totalassets,773,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,f_50-99,Fixedtangibleassets,139,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,g_100-199,Activityunit,12,COUNT
2012,J,InformationMediaandTelecommunications,g_100-199,Rollingmeanemployees,1692,COUNT
2012,J,InformationMediaandTelecommunications,g_100-199,Salariesandwagespaid,102,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,334,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,g_100-199,Totalincome,338,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,g_100-199,Totalexpenditure,298,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,g_100-199,Operatingprofitbeforetax,38,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,g_100-199,Totalassets,C,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,g_100-199,Fixedtangibleassets,153,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,h_200+,Activityunit,21,COUNT
2012,J,InformationMediaandTelecommunications,h_200+,Rollingmeanemployees,22638,COUNT
2012,J,InformationMediaandTelecommunications,h_200+,Salariesandwagespaid,1545,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,8902,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,h_200+,Totalincome,9557,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,h_200+,Totalexpenditure,9881,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,h_200+,Operatingprofitbeforetax,445,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,h_200+,Totalassets,17546,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,h_200+,Fixedtangibleassets,5486,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,i_Industry_Total,Activityunit,5004,COUNT
2012,J,InformationMediaandTelecommunications,i_Industry_Total,Rollingmeanemployees,32148,COUNT
2012,J,InformationMediaandTelecommunications,i_Industry_Total,Salariesandwagespaid,2339,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,13687,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,i_Industry_Total,Totalincome,14520,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,i_Industry_Total,Totalexpenditure,14180,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,i_Industry_Total,Operatingprofitbeforetax,1134,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,i_Industry_Total,Totalassets,24297,DOLLARS(millions)
2012,J,InformationMediaandTelecommunications,i_Industry_Total,Fixedtangibleassets,6783,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,a_0,Activityunit,25398,COUNT
2012,K,FinancialandInsuranceServices,a_0,Rollingmeanemployees,0,COUNT
2012,K,FinancialandInsuranceServices,a_0,Salariesandwagespaid,341,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,3613,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,a_0,Totalincome,34156,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,a_0,Totalexpenditure,19074,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,a_0,Operatingprofitbeforetax,18464,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,a_0,Totalassets,388474,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,a_0,Fixedtangibleassets,15856,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,b_1-5,Activityunit,2541,COUNT
2012,K,FinancialandInsuranceServices,b_1-5,Rollingmeanemployees,4740,COUNT
2012,K,FinancialandInsuranceServices,b_1-5,Salariesandwagespaid,337,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,1902,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,b_1-5,Totalincome,4073,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,b_1-5,Totalexpenditure,3270,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,b_1-5,Operatingprofitbeforetax,1193,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,b_1-5,Totalassets,30046,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,b_1-5,Fixedtangibleassets,634,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,c_6-9,Activityunit,237,COUNT
2012,K,FinancialandInsuranceServices,c_6-9,Rollingmeanemployees,1671,COUNT
2012,K,FinancialandInsuranceServices,c_6-9,Salariesandwagespaid,133,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,304,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,c_6-9,Totalincome,C,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,c_6-9,Totalexpenditure,430,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,c_6-9,Operatingprofitbeforetax,C,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,c_6-9,Totalassets,2564,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,c_6-9,Fixedtangibleassets,70,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,d_10-19,Activityunit,162,COUNT
2012,K,FinancialandInsuranceServices,d_10-19,Rollingmeanemployees,2151,COUNT
2012,K,FinancialandInsuranceServices,d_10-19,Salariesandwagespaid,197,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,637,DOLLARS(millions)
2012,K,FinancialandInsuranceServices,d_10-19,Totalincome,957,DOLLARS(millions)
